TampaElectric,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
TampaElectric,2017-09-12 05:37,0,1,"After 35 hours, power is finally restored! Woohoo! Thanks for all your hard work TECO @TampaElectric",,@TampaElectric,,9.07538530833969E+017,https://twitter.com/LightningShawn7/status/907538530833969152
TampaElectric,2017-09-12 05:21,0,0,@TampaElectric Status on downed live power lines off Lithia Pinecrest and Guiles in Valrico? Power to some businesses but not residences.,,@TampaElectric,,9.0753473436815E+017,https://twitter.com/mcmannesq/status/907534734368149509
TampaElectric,2017-09-12 05:13,0,0,Still no power in Brandon after 30 hours @TampaElectric #providencelakes,,@TampaElectric,#providencelakes,9.07532487055876E+017,https://twitter.com/marquaz/status/907532487055876096
TampaElectric,2017-09-12 05:10,0,0,@TampaElectric down power lines with exposed wires Lithia Pinecrest and Guiles for 2 days. No power in surrounding neighborhoods.,,@TampaElectric,,9.07531829699281E+017,https://twitter.com/mcmannesq/status/907531829699280898
TampaElectric,2017-09-12 05:07,0,0,. @nationalgridus partners with @DukeEnergy & @TampaElectric to aid with power restoration after #HurricaneIrma … http:// bit.ly/2gZjK8Z,,@nationalgridus @DukeEnergy @TampaElectric,#HurricaneIrma,9.07531134921187E+017,https://twitter.com/SocialEarth/status/907531134921187328
TampaElectric,2017-09-12 05:05,0,0,@TampaElectric #thanksirma #31hours #itshot pic.twitter.com/eUTFSEL1fk,,@TampaElectric,#thanksirma #31hours #itshot,9.0753049676211E+017,https://twitter.com/sassy_cassie26/status/907530496762109953
TampaElectric,2017-09-12 05:03,0,0,@TampaElectric it's been 34 hours of no power for my family and I in Brandon any eta for restoring?!,,@TampaElectric,,9.07530138878976E+017,https://twitter.com/marquaz/status/907530138878976000
TampaElectric,2017-09-12 04:40,0,1,@TampaElectric ETA on Carrollwood area half has power and half doesn't haven't seen a truck,,@TampaElectric,,9.07524353121821E+017,https://twitter.com/sassy_cassie26/status/907524353121820672
TampaElectric,2017-09-12 04:25,0,4,"@WFLA Anyone reporting on the lack of TECO crews working to repair #Irma power outages in #Tampa ? I was on road for 2 hrs today, saw 1 truck",,@WFLA,#Irma #Tampa,9.07520443879498E+017,https://twitter.com/JTampa11/status/907520443879497729
TampaElectric,2017-09-12 04:19,0,2,@TampaElectric 2hrs driving in #Tampa today and I saw 1 TECO truck. All due respect to the hard-working lineman but where is everyone?,,@TampaElectric,#Tampa,9.07519121708986E+017,https://twitter.com/JTampa11/status/907519121708986368
TampaElectric,2017-09-12 04:16,0,0,"@TampaElectric , partial power on 42nd street --- 33613. Is this normal?",,@TampaElectric,,9.07518268784697E+017,https://twitter.com/Kent_Sand/status/907518268784697344
TampaElectric,2017-09-12 03:56,0,0,No trucks in Dover either - I'm waiting... pic.twitter.com/l3S4lOLdLn,,,,9.07513121555787E+017,https://twitter.com/thewhizkidforte/status/907513121555787776
TampaElectric,2017-09-12 03:51,0,0,Generator?,,,,9.07511972819808E+017,https://twitter.com/xlr8tosafeplace/status/907511972819808256
TampaElectric,2017-09-12 03:27,0,3,"NO POWER IN EASTLAKE WOODLANDS, OLDSMAR FOR 30 HOURS NOW... HOW COULD YOU FORGET ABOUT US??!!",,,,9.07505868316582E+017,https://twitter.com/mnickl85/status/907505868316581888
TampaElectric,2017-09-12 03:22,0,0,Got a message it was four hours to restore its now been 8. Ayersworth Glen subdivision. Four houses down in the new area has power.,,,,9.07504789117907E+017,https://twitter.com/wadeprestonjr/status/907504789117906944
TampaElectric,2017-09-12 03:19,0,1,"What about Odessa? Almost 28 hrs with no power. Please @TampaElectric give us some information, any update.",,@TampaElectric,,9.07503798863766E+017,https://twitter.com/damianpg_03/status/907503798863765504
TampaElectric,2017-09-12 03:14,0,0,Any eta on south Tampa power outage?,,,,9.07502746034737E+017,https://twitter.com/lildame2111/status/907502746034737153
TampaElectric,2017-09-12 03:10,0,0,@TampaElectric you take the night off. Going to news stations tomorrow about how I was talked to...,,@TampaElectric,,9.07501633998934E+017,https://twitter.com/jeremyryanking/status/907501633998934016
TampaElectric,2017-09-12 03:09,0,1,"@TampaElectric 14200 Bruce B Downs no power at Ulake but north, south, east of us does. Can't report outage; electric is in ULake's name.",,@TampaElectric,,9.07501395020063E+017,https://twitter.com/ene9807/status/907501395020062720
TampaElectric,2017-09-12 03:06,0,0,@TampaElectric I know you're working hard but plz explain why 3 complexes around ulake on BBD have power & we don't? Can we run a cable plz?,,@TampaElectric,,9.07500606759285E+017,https://twitter.com/ene9807/status/907500606759284736
TampaElectric,2017-09-12 03:02,0,0,can u guys stay at radio station? Lol,,,,9.07499581931475E+017,https://twitter.com/ene9807/status/907499581931474944
TampaElectric,2017-09-12 03:01,0,0,@TampaElectric some power in providence lakes in Brandon would be swell,,@TampaElectric,,9.07499464629383E+017,https://twitter.com/ThorRoach/status/907499464629383169
TampaElectric,2017-09-12 02:57,0,1,Where are the crews leaving from? Or specifically where are the Rhode Island ones leaving from?,,,,9.07498421564658E+017,https://twitter.com/MattReedNews/status/907498421564657664
TampaElectric,2017-09-12 02:49,0,0,"I have 2 diff friends in 2 diff counties having Duke, and neither of them are up - Duke hasn't even started repairs, only ""assessments"",,,,""907496420151840768",https://twitter.com/CarolM39/status/907496420151840768,,,9.07498421564658E+017,https://twitter.com/MattReedNews/status/1
TampaElectric,2017-09-12 02:49,1,0,Yeah it's said this for 27 hrs. WHEN CAN WE HAVE REAL UPDATES?! pic.twitter.com/TxyVoTsHp2,,,,9.07496282087936E+017,https://twitter.com/Gor3beard/status/907496282087936000
TampaElectric,2017-09-12 02:48,0,0,"+ it was just due 2 lines down fm huge oak tree falling on them, no other issues. Relatively quick, easy fix. TECO got 3% custs fixed 2day",,,,9.07496110494806E+017,https://twitter.com/CarolM39/status/907496110494806016
TampaElectric,2017-09-12 02:46,0,0,. @nationalgridus partners with @DukeEnergy & @TampaElectric to aid with power restoration after #HurricaneIrma … http:// bit.ly/2gZjK8Z,,@nationalgridus @DukeEnergy @TampaElectric,#HurricaneIrma,9.07495515180302E+017,https://twitter.com/3BLMedia/status/907495515180302336
TampaElectric,2017-09-12 02:45,0,0,"USF area, but it was probably a priority because near the hospital and a school that was acting as a shelter that probably also lost pwr.",,,,9.07495245914497E+017,https://twitter.com/CarolM39/status/907495245914497025
TampaElectric,2017-09-12 02:43,2,2,Been about 27 hrs no power. No damage in the area. No reason to not honesty have someone out here. Teco makes you feel forgotten in a crisis,,,,9.0749486160724E+017,https://twitter.com/Gor3beard/status/907494861607239680
TampaElectric,2017-09-12 02:40,0,0,Work quicker,,,,9.07494194704515E+017,https://twitter.com/CantThinkaGood1/status/907494194704515072
TampaElectric,2017-09-12 02:40,1,2,It's crazy to me fpl got so many done in a day and @TECOEnergy @TampaElectric only moved up 5% in a day. I've been 27 hrs without power.,,@TECOEnergy @TampaElectric,,9.07494120213623E+017,https://twitter.com/Gor3beard/status/907494120213622789
TampaElectric,2017-09-12 02:40,0,0,Really?,,,,9.07494059945718E+017,https://twitter.com/Phil_Nelson_FA/status/907494059945717760
TampaElectric,2017-09-12 02:38,0,0,I received a text at 6:04pm that my power was expected to be restored in 4 hours. It's 2:37am and still no power.,,,,9.07493672262029E+017,https://twitter.com/Phil_Nelson_FA/status/907493672262029312
TampaElectric,2017-09-12 02:32,0,0,Power is back! Thank you @TampaElectric !,,@TampaElectric,,9.07492039905989E+017,https://twitter.com/MichaelSantmyer/status/907492039905988608
TampaElectric,2017-09-12 02:23,0,0,"Thank you so much for fixing up WH, I was almost dead",,,,9.07489872868467E+017,https://twitter.com/Elite__Sucre/status/907489872868466693
TampaElectric,2017-09-12 02:22,0,0,Power is back on! Thank you @TampaElectric #HurricaineIrma,,@TampaElectric,#HurricaineIrma,9.07489489332863E+017,https://twitter.com/SongoSierra/status/907489489332862976
TampaElectric,2017-09-12 02:11,0,0,@TampaElectric SOS help us Bloomingdale people out,,@TampaElectric,,9.07486826897781E+017,https://twitter.com/SarahDorn3/status/907486826897780736
TampaElectric,2017-09-12 02:09,0,0,@TECOEnergy @TampaElectric I live at Arbour Pounds complex at N Dale Mabry (33607) and my building is the only one with no power! HELP!,,@TECOEnergy @TampaElectric,,9.07486233886118E+017,https://twitter.com/caciquexraoni/status/907486233886117888
TampaElectric,2017-09-12 01:56,0,0,@TampaElectric You earned this: Thanks to those who are working to restore power after #Irma . pic.twitter.com/NyNfsY91HG,,@TampaElectric,#Irma,9.07482972496056E+017,https://twitter.com/crimaharris/status/907482972496056321
TampaElectric,2017-09-12 01:35,0,1,Now the map isn't showing an outage in my area. Pretty sure it's still out.,,,,9.07477837782843E+017,https://twitter.com/capfl2k5/status/907477837782843392
TampaElectric,2017-09-12 01:28,3,2,Please report power outages and lines down to @TampaElectric at (877) 588-1010,,@TampaElectric,,9.07475905639055E+017,https://twitter.com/AlertTampa/status/907475905639055361
TampaElectric,2017-09-12 01:27,0,1,Please report power outages and lines down to @TampaElectric at (877) 588-1010,,@TampaElectric,,9.07475796054376E+017,https://twitter.com/AlertTampa/status/907475796054376456
TampaElectric,2017-09-12 01:26,0,0,@TampaElectric please restore the electricity for The Plantation @33624.... We thank you,,@TampaElectric @33624,,9.0747556144604E+017,https://twitter.com/leon_cuban/status/907475561446039552
TampaElectric,2017-09-12 01:22,0,0,@TampaElectric can I pay y'all to prioritize the area around USF.,,@TampaElectric,,9.0747442842191E+017,https://twitter.com/cloudricky/status/907474428421910528
TampaElectric,2017-09-12 01:20,0,0,Eastlake Woodlands-nada!,,,,9.07473913571094E+017,https://twitter.com/SHHDUR/status/907473913571094528
TampaElectric,2017-09-12 01:16,0,0,@TampaElectric where's my power? )-:,,@TampaElectric,,9.07473036458254E+017,https://twitter.com/DannyGomez12/status/907473036458254336
TampaElectric,2017-09-12 00:57,0,1,Sorry you are going through so much. Prayers for your safety return.,,,,9.07468253131395E+017,https://twitter.com/primastara/status/907468253131395072
TampaElectric,2017-09-12 00:55,0,1,Did the same to me. Turned off power and then showed no record of outage. ETA was 2pm Monday to be fixed and still out.,,,,9.07467636770042E+017,https://twitter.com/brennokbob/status/907467636770041856
TampaElectric,2017-09-12 00:48,0,1,No power in Seffner since 8pm last night. @TampaElectric where are you?,,@TampaElectric,,9.07465955919454E+017,https://twitter.com/Mylifeas_Ginger/status/907465955919454209
TampaElectric,2017-09-12 00:36,0,0,8% & no power lol @TampaElectric y'all making me mad,,@TampaElectric,,9.07462860179214E+017,https://twitter.com/littychrista/status/907462860179214336
TampaElectric,2017-09-12 00:31,0,0,@TampaElectric really? Then why am I sitting in the dark? We had power for 5 minutes then dark again on 9-11. pic.twitter.com/2XQNZENlFS,,@TampaElectric,,9.07461628999995E+017,https://twitter.com/bigjonvtpa/status/907461628999995392
TampaElectric,2017-09-12 00:18,0,0,@FLGovScott any idea when @TampaElectric might get themselves in gear & begin getting power restored at anything other than a snail's pace?,,@FLGovScott @TampaElectric,,9.07458340783042E+017,https://twitter.com/MyFancyOne/status/907458340783042560
TampaElectric,2017-09-12 00:16,0,0,Not to continue to bother you but could we get an ETA for when the power could be back on because around 500+ homes are powerless,,,,9.07457779086119E+017,https://twitter.com/JaspyTheKing34/status/907457779086118913
TampaElectric,2017-09-12 00:16,0,0,@TampaElectric Hmm I wonder how a how complex w underground wires has 0 power but everyone around us does including Sams Club. Interesting!,,@TampaElectric,,9.07457771930562E+017,https://twitter.com/MarkD0629/status/907457771930562561
TampaElectric,2017-09-12 00:14,0,0,"@TampaElectric #MONOPOLY No viable reason our power shoulda ever gone out 2 begin with. Neighbor told us restored by 7 pm, STILL NOTHING!",,@TampaElectric,#MONOPOLY,9.07457321764356E+017,https://twitter.com/MyFancyOne/status/907457321764356097
TampaElectric,2017-09-12 00:11,0,0,So apparently @TampaElectric is done helping people 4 the day. Now approaching 30 hours w/o. We never had wind or rain 2 warrant an outage!,,@TampaElectric,,9.074567294196E+017,https://twitter.com/MyFancyOne/status/907456729419599873
TampaElectric,2017-09-12 00:00,0,0,@TampaElectric we are the only street in our neighborhood without power- what gives?!,,@TampaElectric,,9.07453867981464E+017,https://twitter.com/justinecorrene/status/907453867981463552
TampaElectric,2017-09-11 23:58,0,0,Damn you already got power back? So glad it wasn't bad at all for you guys!,,,,9.07453321098744E+017,https://twitter.com/edak2257/status/907453321098743808
TampaElectric,2017-09-11 23:55,0,0,@TampaElectric almost our entire complex (arbors carrollwood) has power but our building doesnt reported (730) said 4 hrs now it says asap,,@TampaElectric,,9.07452548826706E+017,https://twitter.com/NewtSports/status/907452548826705920
TampaElectric,2017-09-11 23:53,0,0,"Relax, are you so important than anybody else, DO YOU HAVE ANY IDEA WHAT IT TAKES TO RESTORE POWER? Go buy a generator for fuck sakes!!!",,,,9.07452159075254E+017,https://twitter.com/deucez06/status/907452159075254272
TampaElectric,2017-09-11 23:53,0,0,@TampaElectric What's the update on the Lake Magdalene outage? I reported it but no ETA it's been over 27hrs without power.,,@TampaElectric,,9.0745205261543E+017,https://twitter.com/Candacebeach15/status/907452052615430147
TampaElectric,2017-09-11 23:51,0,0,@TampaElectric We've been out since 3:30P Sunday (before rains/wind) yet neighborhoods that went dark far after have already been restored,,@TampaElectric,,9.0745161535087E+017,https://twitter.com/gs_raider/status/907451615350870017
TampaElectric,2017-09-11 23:48,0,1,seffner no power,,,,9.07450737789162E+017,https://twitter.com/depaulaalex10/status/907450737789161473
TampaElectric,2017-09-11 23:45,1,0,@TampaElectric going into my 30th hour of no electricity. Yet I look across my complex and they have power. How is it possible?,,@TampaElectric,,9.07450149001159E+017,https://twitter.com/dwongjr/status/907450149001158656
TampaElectric,2017-09-11 23:33,0,1,We know the workers an technicians of @TampaElectric are doing the best they can to help restore power to 300k customers including myself.,,@TampaElectric,,9.0744712603211E+017,https://twitter.com/ACCMidnightink/status/907447126032109568
